Area_Name,Major_Text,Crime_Count
Ealing,Sexual Offences,40
Ealing,Sexual Offences,32
Ealing,Sexual Offences,27
Ealing,Sexual Offences,25
Ealing,Sexual Offences,44
Ealing,Sexual Offences,31
Ealing,Sexual Offences,28
Ealing,Sexual Offences,10
Ealing,Sexual Offences,20
Ealing,Sexual Offences,15
Ealing,Sexual Offences,9
Ealing,Sexual Offences,17
Ealing,Sexual Offences,17
Ealing,Sexual Offences,18
Ealing,Sexual Offences,21
Ealing,Sexual Offences,13
Ealing,Sexual Offences,15
Ealing,Sexual Offences,16
Ealing,Sexual Offences,13
Ealing,Sexual Offences,17
Ealing,Theft and Handling,6
Ealing,Theft and Handling,3
Ealing,Theft and Handling,5
Ealing,Theft and Handling,7
Ealing,Theft and Handling,1
Ealing,Theft and Handling,4
Ealing,Theft and Handling,5
Ealing,Theft and Handling,11
Ealing,Theft and Handling,10
Ealing,Theft and Handling,4
Ealing,Theft and Handling,12
Ealing,Theft and Handling,11
Ealing,Theft and Handling,7
Ealing,Theft and Handling,28
Ealing,Theft and Handling,31
Ealing,Theft and Handling,33
Ealing,Theft and Handling,39
Ealing,Theft and Handling,35
Ealing,Theft and Handling,41
Ealing,Theft and Handling,31
Ealing,Theft and Handling,33
Ealing,Theft and Handling,18
Ealing,Theft and Handling,23
Ealing,Theft and Handling,30
Ealing,Theft and Handling,31
Ealing,Theft and Handling,32
Ealing,Theft and Handling,244
Ealing,Theft and Handling,238
Ealing,Theft and Handling,222
Ealing,Theft and Handling,249
Ealing,Theft and Handling,283
Ealing,Theft and Handling,333
Ealing,Theft and Handling,331
Ealing,Theft and Handling,314
Ealing,Theft and Handling,341
Ealing,Theft and Handling,330
Ealing,Theft and Handling,331
Ealing,Theft and Handling,313
Ealing,Theft and Handling,276
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,68
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,28
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,36
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,54
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,46
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,54
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,61
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,54
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,66
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,57
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,45
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,54
Ealing,Theft and Handling,0
Ealing,Theft and Handling,0
Ealing,Theft and Handling,49
Ealing,Theft and Handling,54
Ealing,Theft and Handling,46
Ealing,Theft and Handling,60
Ealing,Theft and Handling,58
Ealing,Theft and Handling,72
Ealing,Theft and Handling,113
Ealing,Theft and Handling,67
Ealing,Theft and Handling,89
Ealing,Theft and Handling,77
Ealing,Theft and Handling,65
Ealing,Theft and Handling,68
Ealing,Theft and Handling,56
Ealing,Theft and Handling,72
Ealing,Theft and Handling,25
Ealing,Theft and Handling,46
Ealing,Theft and Handling,29
Ealing,Theft and Handling,54
Ealing,Theft and Handling,60
Ealing,Theft and Handling,60
Ealing,Theft and Handling,61
Ealing,Theft and Handling,64
Ealing,Theft and Handling,44
Ealing,Theft and Handling,64
Ealing,Theft and Handling,40
Ealing,Theft and Handling,47
Ealing,Theft and Handling,23
Ealing,Theft and Handling,182
Ealing,Theft and Handling,157
Ealing,Theft and Handling,143
Ealing,Theft and Handling,180
Ealing,Theft and Handling,193
Ealing,Theft and Handling,178
Ealing,Theft and Handling,186
Ealing,Theft and Handling,169
Ealing,Theft and Handling,175
Ealing,Theft and Handling,179
Ealing,Theft and Handling,210
Ealing,Theft and Handling,190
Ealing,Theft and Handling,228
Ealing,Theft and Handling,168
Ealing,Theft and Handling,134
Ealing,Theft and Handling,156
Ealing,Theft and Handling,161
Ealing,Theft and Handling,154
Ealing,Theft and Handling,168
Ealing,Theft and Handling,156
Ealing,Theft and Handling,193
Ealing,Theft and Handling,175
Ealing,Theft and Handling,132
Ealing,Theft and Handling,120
Ealing,Theft and Handling,171
Ealing,Theft and Handling,178
Ealing,Violence Against the Person,173
Ealing,Violence Against the Person,156
Ealing,Violence Against the Person,142
Ealing,Violence Against the Person,135
Ealing,Violence Against the Person,165
Ealing,Violence Against the Person,199
Ealing,Violence Against the Person,195
Ealing,Violence Against the Person,178
Ealing,Violence Against the Person,171
Ealing,Violence Against the Person,168
Ealing,Violence Against the Person,147
Ealing,Violence Against the Person,146
Ealing,Violence Against the Person,176
Ealing,Violence Against the Person,265
Ealing,Violence Against the Person,235
Ealing,Violence Against the Person,194
Ealing,Violence Against the Person,247
Ealing,Violence Against the Person,268
Ealing,Violence Against the Person,263
Ealing,Violence Against the Person,266
Ealing,Violence Against the Person,246
Ealing,Violence Against the Person,270
Ealing,Violence Against the Person,233
Ealing,Violence Against the Person,241
Ealing,Violence Against the Person,218
Ealing,Violence Against the Person,240
Ealing,Violence Against the Person,234
Ealing,Violence Against the Person,233
Ealing,Violence Against the Person,207
Ealing,Violence Against the Person,238
Ealing,Violence Against the Person,242
Ealing,Violence Against the Person,239
Ealing,Violence Against the Person,303
Ealing,Violence Against the Person,337
Ealing,Violence Against the Person,272
Ealing,Violence Against the Person,294
Ealing,Violence Against the Person,266
Ealing,Violence Against the Person,214
Ealing,Violence Against the Person,232
Ealing,Violence Against the Person,1
Ealing,Violence Against the Person,0
Ealing,Violence Against the Person,0
Ealing,Violence Against the Person,1
Ealing,Violence Against the Person,0
Ealing,Violence Against the Person,0
Ealing,Violence Against the Person,0
Ealing,Violence Against the Person,1
Ealing,Violence Against the Person,0
Ealing,Violence Against the Person,1
Ealing,Violence Against the Person,0
Ealing,Violence Against the Person,0
Ealing,Violence Against the Person,1
Ealing,Violence Against the Person,11
Ealing,Violence Against the Person,14
Ealing,Violence Against the Person,9
Ealing,Violence Against the Person,6
Ealing,Violence Against the Person,13
Ealing,Violence Against the Person,13
Ealing,Violence Against the Person,14
Ealing,Violence Against the Person,6
Ealing,Violence Against the Person,15
Ealing,Violence Against the Person,20
Ealing,Violence Against the Person,25
Ealing,Violence Against the Person,14
Ealing,Violence Against the Person,16
Ealing,Violence Against the Person,44
Ealing,Violence Against the Person,42
Ealing,Violence Against the Person,22
Ealing,Violence Against the Person,23
Ealing,Violence Against the Person,42
Ealing,Violence Against the Person,60
Ealing,Violence Against the Person,35
Ealing,Violence Against the Person,36
Ealing,Violence Against the Person,41
Ealing,Violence Against the Person,44
Ealing,Violence Against the Person,33
Ealing,Violence Against the Person,39
Ealing,Violence Against the Person,32
Ealing,Violence Against the Person,88
Ealing,Violence Against the Person,91
Ealing,Violence Against the Person,79
Ealing,Violence Against the Person,83
Ealing,Violence Against the Person,72
Ealing,Violence Against the Person,75
Ealing,Violence Against the Person,74
Ealing,Violence Against the Person,82
Ealing,Violence Against the Person,75
Ealing,Violence Against the Person,69
Ealing,Violence Against the Person,82
Ealing,Violence Against the Person,53
Ealing,Violence Against the Person,78
Enfield,Burglary,48
Enfield,Burglary,43
Enfield,Burglary,50
Enfield,Burglary,55
Enfield,Burglary,45
Enfield,Burglary,33
Enfield,Burglary,43
Enfield,Burglary,68
Enfield,Burglary,51
Enfield,Burglary,60
Enfield,Burglary,68
Enfield,Burglary,51
Enfield,Burglary,31
Enfield,Burglary,230
Enfield,Burglary,177
Enfield,Burglary,218
Enfield,Burglary,192
Enfield,Burglary,166
Enfield,Burglary,143
Enfield,Burglary,120
Enfield,Burglary,159
Enfield,Burglary,145
Enfield,Burglary,138
Enfield,Burglary,131
Enfield,Burglary,169
Enfield,Burglary,190
Enfield,Criminal Damage,38
Enfield,Criminal Damage,31
Enfield,Criminal Damage,24
Enfield,Criminal Damage,24
Enfield,Criminal Damage,48
Enfield,Criminal Damage,57
Enfield,Criminal Damage,31
Enfield,Criminal Damage,59
Enfield,Criminal Damage,37
Enfield,Criminal Damage,36
Enfield,Criminal Damage,41
Enfield,Criminal Damage,45
Enfield,Criminal Damage,49
Enfield,Criminal Damage,65
Enfield,Criminal Damage,77
Enfield,Criminal Damage,73
Enfield,Criminal Damage,84
Enfield,Criminal Damage,62
Enfield,Criminal Damage,100
Enfield,Criminal Damage,60
Enfield,Criminal Damage,72
Enfield,Criminal Damage,62
Enfield,Criminal Damage,59
Enfield,Criminal Damage,86
Enfield,Criminal Damage,77
Enfield,Criminal Damage,88
Enfield,Criminal Damage,21
Enfield,Criminal Damage,19
Enfield,Criminal Damage,14
Enfield,Criminal Damage,15
Enfield,Criminal Damage,14
Enfield,Criminal Damage,14
Enfield,Criminal Damage,16
Enfield,Criminal Damage,16
Enfield,Criminal Damage,14
Enfield,Criminal Damage,12
Enfield,Criminal Damage,15
Enfield,Criminal Damage,16
Enfield,Criminal Damage,12
Enfield,Criminal Damage,6
Enfield,Criminal Damage,47
Enfield,Criminal Damage,6
Enfield,Criminal Damage,33
Enfield,Criminal Damage,4
Enfield,Criminal Damage,40
Enfield,Criminal Damage,6
Enfield,Criminal Damage,50
Enfield,Criminal Damage,7
Enfield,Criminal Damage,32
Enfield,Criminal Damage,8
Enfield,Criminal Damage,44
Enfield,Criminal Damage,11
Enfield,Criminal Damage,34
Enfield,Criminal Damage,14
Enfield,Criminal Damage,38
Enfield,Criminal Damage,9
Enfield,Criminal Damage,38
Enfield,Criminal Damage,13
Enfield,Criminal Damage,46
Enfield,Criminal Damage,12
Enfield,Criminal Damage,37
Enfield,Criminal Damage,12
Enfield,Criminal Damage,46
Enfield,Criminal Damage,5
Enfield,Criminal Damage,41
Enfield,Drugs,9
Enfield,Drugs,13
Enfield,Drugs,22
Enfield,Drugs,22
Enfield,Drugs,7
Enfield,Drugs,10
Enfield,Drugs,12
Enfield,Drugs,11
Enfield,Drugs,12
Enfield,Drugs,12
Enfield,Drugs,9
Enfield,Drugs,9
Enfield,Drugs,15
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,0
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,0
Enfield,Drugs,0
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,1
Enfield,Drugs,97
Enfield,Drugs,106
Enfield,Drugs,95
Enfield,Drugs,97
Enfield,Drugs,89
Enfield,Drugs,98
Enfield,Drugs,63
Enfield,Drugs,76
Enfield,Drugs,64
Enfield,Drugs,67
Enfield,Drugs,85
Enfield,Drugs,60
Enfield,Drugs,46
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,6
Enfield,Fraud and Forgery,2
Enfield,Fraud and Forgery,3
Enfield,Fraud and Forgery,1
Enfield,Fraud and Forgery,6
Enfield,Fraud and Forgery,3
Enfield,Fraud and Forgery,3
Enfield,Fraud and Forgery,2
Enfield,Fraud and Forgery,1
Enfield,Fraud and Forgery,0
Enfield,Fraud and Forgery,3
Enfield,Fraud and Forgery,2
Enfield,Fraud and Forgery,6
Enfield,Other Notifiable,2
Enfield,Other Notifiable,1
Enfield,Other Notifiable,0
Enfield,Other Notifiable,4
Enfield,Other Notifiable,0
Enfield,Other Notifiable,1
Enfield,Other Notifiable,0
Enfield,Other Notifiable,1
Enfield,Other Notifiable,1
Enfield,Other Notifiable,0
Enfield,Other Notifiable,1
Enfield,Other Notifiable,0
Enfield,Other Notifiable,0
Enfield,Other Notifiable,38
Enfield,Other Notifiable,27
Enfield,Other Notifiable,34
Enfield,Other Notifiable,36
Enfield,Other Notifiable,36
Enfield,Other Notifiable,69
Enfield,Other Notifiable,50
Enfield,Other Notifiable,63
Enfield,Other Notifiable,41
Enfield,Other Notifiable,46
Enfield,Other Notifiable,45
Enfield,Other Notifiable,47
Enfield,Other Notifiable,39
Enfield,Robbery,9
Enfield,Robbery,2
Enfield,Robbery,4
Enfield,Robbery,5
Enfield,Robbery,5
Enfield,Robbery,6
Enfield,Robbery,5
Enfield,Robbery,6
Enfield,Robbery,3
Enfield,Robbery,5
Enfield,Robbery,3
Enfield,Robbery,5
Enfield,Robbery,5
Enfield,Robbery,94
Enfield,Robbery,56
Enfield,Robbery,43
Enfield,Robbery,64
Enfield,Robbery,60
Enfield,Robbery,74
Enfield,Robbery,51
Enfield,Robbery,64
Enfield,Robbery,52
Enfield,Robbery,81
Enfield,Robbery,76
Enfield,Robbery,86
Enfield,Robbery,63
Enfield,Sexual Offences,30
Enfield,Sexual Offences,35
Enfield,Sexual Offences,33
Enfield,Sexual Offences,28
Enfield,Sexual Offences,25
Enfield,Sexual Offences,36
Enfield,Sexual Offences,37
Enfield,Sexual Offences,34
Enfield,Sexual Offences,22
Enfield,Sexual Offences,17
Enfield,Sexual Offences,25
Enfield,Sexual Offences,42
Enfield,Sexual Offences,12
Enfield,Sexual Offences,21
Enfield,Sexual Offences,8
Enfield,Sexual Offences,25
Enfield,Sexual Offences,25
Enfield,Sexual Offences,12
Enfield,Sexual Offences,16
Enfield,Sexual Offences,13
Enfield,Sexual Offences,18
Enfield,Sexual Offences,22
Enfield,Sexual Offences,20
Enfield,Sexual Offences,16
Enfield,Sexual Offences,11
Enfield,Sexual Offences,20
Enfield,Theft and Handling,5
Enfield,Theft and Handling,3
Enfield,Theft and Handling,3
Enfield,Theft and Handling,12
Enfield,Theft and Handling,2
Enfield,Theft and Handling,2
Enfield,Theft and Handling,2
Enfield,Theft and Handling,7
Enfield,Theft and Handling,2
Enfield,Theft and Handling,1
Enfield,Theft and Handling,3
Enfield,Theft and Handling,5
Enfield,Theft and Handling,8
Enfield,Theft and Handling,49
Enfield,Theft and Handling,30
Enfield,Theft and Handling,34
Enfield,Theft and Handling,38
Enfield,Theft and Handling,44
Enfield,Theft and Handling,41
Enfield,Theft and Handling,22
Enfield,Theft and Handling,33
Enfield,Theft and Handling,39
Enfield,Theft and Handling,37
Enfield,Theft and Handling,61
Enfield,Theft and Handling,36
Enfield,Theft and Handling,38
Enfield,Theft and Handling,200
Enfield,Theft and Handling,214
Enfield,Theft and Handling,218
Enfield,Theft and Handling,234
Enfield,Theft and Handling,236
Enfield,Theft and Handling,254
Enfield,Theft and Handling,228
Enfield,Theft and Handling,269
Enfield,Theft and Handling,229
Enfield,Theft and Handling,243
Enfield,Theft and Handling,230
Enfield,Theft and Handling,243
Enfield,Theft and Handling,226
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,50
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,42
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,28
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,50
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,53
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,36
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,40
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,53
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,35
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,57
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,44
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,48
Enfield,Theft and Handling,0
Enfield,Theft and Handling,0
Enfield,Theft and Handling,39
Enfield,Theft and Handling,48
Enfield,Theft and Handling,48
Enfield,Theft and Handling,63
Enfield,Theft and Handling,57
Enfield,Theft and Handling,61
Enfield,Theft and Handling,62
Enfield,Theft and Handling,56
Enfield,Theft and Handling,54
Enfield,Theft and Handling,62
Enfield,Theft and Handling,82
Enfield,Theft and Handling,77
Enfield,Theft and Handling,101
Enfield,Theft and Handling,83
Enfield,Theft and Handling,36
Enfield,Theft and Handling,20
Enfield,Theft and Handling,23
Enfield,Theft and Handling,17
Enfield,Theft and Handling,13
Enfield,Theft and Handling,23
Enfield,Theft and Handling,25
Enfield,Theft and Handling,27
Enfield,Theft and Handling,26
Enfield,Theft and Handling,25
Enfield,Theft and Handling,27
Enfield,Theft and Handling,15
Enfield,Theft and Handling,15
Enfield,Theft and Handling,170
Enfield,Theft and Handling,136
Enfield,Theft and Handling,149
Enfield,Theft and Handling,170
Enfield,Theft and Handling,161
Enfield,Theft and Handling,167
Enfield,Theft and Handling,147
Enfield,Theft and Handling,121
Enfield,Theft and Handling,148
Enfield,Theft and Handling,178
Enfield,Theft and Handling,223
Enfield,Theft and Handling,248
Enfield,Theft and Handling,152
Enfield,Theft and Handling,99
Enfield,Theft and Handling,79
Enfield,Theft and Handling,70
Enfield,Theft and Handling,130
Enfield,Theft and Handling,150
Enfield,Theft and Handling,109
Enfield,Theft and Handling,101
Enfield,Theft and Handling,95
Enfield,Theft and Handling,110
Enfield,Theft and Handling,86
Enfield,Theft and Handling,81
Enfield,Theft and Handling,91
Enfield,Theft and Handling,96
Enfield,Violence Against the Person,130
Enfield,Violence Against the Person,139
Enfield,Violence Against the Person,111
Enfield,Violence Against the Person,146
Enfield,Violence Against the Person,137
Enfield,Violence Against the Person,158
Enfield,Violence Against the Person,148
Enfield,Violence Against the Person,157
Enfield,Violence Against the Person,127
Enfield,Violence Against the Person,144
Enfield,Violence Against the Person,147
Enfield,Violence Against the Person,131
Enfield,Violence Against the Person,132
Enfield,Violence Against the Person,172
Enfield,Violence Against the Person,151
Enfield,Violence Against the Person,141
Enfield,Violence Against the Person,181
